sample_id,inference_ms,db_write_ms
1353,26.49,3.02
1354,28.0,1.77
1355,26.92,0.79
1356,27.08,1.79
1357,26.29,2.6
1358,27.29,1.23
1359,27.32,2.39
1360,31.14,2.21
1361,26.8,2.81
1362,27.3,2.33
1363,27.71,1.51
1364,27.91,3.59
1365,27.79,2.09
1366,26.34,2.2
1367,26.44,1.53
1368,26.32,1.86
1369,27.74,1.56
1370,29.73,2.08
1371,26.03,4.41
1372,28.51,1.29
1373,27.11,1.17
1374,26.66,4.01
1375,26.89,2.05
1376,26.77,1.7
1377,27.06,3.37
1378,25.92,1.75
1379,33.45,4.62
1380,26.39,2.92
1381,27.59,1.83
1382,26.3,5.27
1383,26.91,1.75
1384,28.01,2.99
1385,25.84,2.51
1386,27.61,3.75
1387,27.8,4.16
1388,25.66,2.25
1389,26.38,1.65
1390,25.74,2.68
1391,25.82,1.7
1392,25.52,4.98
1393,26.64,2.35
1394,26.54,1.92
1395,25.55,2.4
1396,29.08,1.3
1397,26.78,1.51
1398,27.66,3.6
1399,25.78,1.71
1400,25.95,1.46
1401,27.24,2.76
1402,27.71,3.58
1403,25.51,2.97
1404,26.57,3.31
1405,27.97,1.64
1406,27.5,1.26
1407,26.88,4.06
1408,19.29,1.96
1409,26.03,2.01
1410,52.63,3.79
1411,26.51,2.78
1412,28.17,2.67
1413,27.34,5.29
1414,26.12,1.72
1415,26.66,3.23
1416,27.2,2.28
1417,26.66,2.48
1418,25.78,4.1
1419,27.3,2.73
1420,26.71,2.76
1421,25.85,3.42
1422,27.06,1.92
1423,25.39,1.59
1424,27.03,1.47
1425,25.97,1.01
1426,26.39,5.07
1427,26.23,1.43
1428,26.31,2.04
1429,26.5,1.99
1430,25.71,2.52
1431,26.72,3.08
1432,26.5,3.14
1433,27.07,1.76
1434,27.68,2.08
1435,26.93,2.49
1436,26.08,2.01
1437,26.45,4.23
1438,28.4,2.71
1439,26.52,2.99
1440,26.84,2.9
1441,26.42,3.56
1442,27.51,2.39
1443,26.05,1.32
1444,17.67,2.61
1445,26.05,1.72
1446,26.79,1.8
1447,26.55,2.81
1448,25.64,3.65
1449,27.28,2.24
1450,27.17,2.52
1451,27.61,4.4
1452,26.65,2.45
1453,26.05,6.3
1454,25.95,2.79
1455,27.13,1.1
1456,26.16,3.01
1457,26.46,2.59
1458,26.98,3.73
1459,26.15,2.91
1460,25.45,2.11
1461,26.97,1.36
1462,26.91,2.05
1463,27.64,1.58
1464,28.0,1.76
1465,26.99,2.82
1466,26.46,4.34
1467,26.63,2.61
1468,26.4,1.38
1469,26.54,2.66
1470,26.72,3.59
1471,26.82,1.74
1472,27.56,2.11
1473,27.27,2.24
1474,26.35,1.63
1475,26.35,2.88
1476,28.65,2.12
1477,26.09,2.63
1478,26.92,1.56
1479,25.97,1.87
1480,26.2,2.97
1481,26.32,1.92
1482,27.12,4.44
1483,26.93,1.9
1484,26.32,2.43
1485,25.79,3.23
1486,25.8,1.26
1487,26.5,1.1
1488,26.01,1.21
1489,26.47,3.69
1490,26.61,1.78
1491,27.55,6.19
1492,25.09,1.78
1493,26.9,2.4
1494,26.58,4.12
1495,26.07,4.97
1496,26.49,5.08
1497,25.91,3.61
1498,25.93,3.35
1499,25.8,2.82
1500,26.05,3.04
1501,26.99,1.79
1502,27.41,1.6
1503,27.07,2.22
1504,25.49,2.08
1505,25.61,1.86
1506,25.3,2.94
1507,26.99,3.26
1508,26.05,2.31
1509,26.19,4.02
1510,29.29,1.41
1511,26.9,2.06
1512,26.08,1.67
1513,27.47,1.05
1514,27.8,2.15
1515,26.55,2.12
1516,28.05,4.08
1517,27.04,2.86
1518,26.35,1.48
1519,26.48,4.67
1520,26.83,3.63
1521,25.77,2.81
1522,28.06,2.03
1523,26.81,1.52
1524,26.18,1.92
1525,25.95,3.44
1526,28.48,4.73
1527,25.45,4.13
1528,27.79,1.83
1529,27.88,1.42
1530,25.66,2.35
1531,25.86,1.1
1532,28.44,2.53
1533,26.99,2.1
1534,26.88,1.85
1535,26.14,1.18
1536,26.14,2.73
1537,25.05,1.8
1538,26.19,1.39
1539,27.52,0.71
1540,26.21,2.2
1541,27.26,4.52
1542,25.7,4.33
1543,27.44,1.85
1544,27.28,1.75
1545,28.19,2.68
1546,25.69,1.49
1547,26.9,2.51
1548,27.02,3.02
1549,26.43,3.64
1550,28.21,2.14
1551,28.22,2.05
1552,26.24,1.57
1553,26.17,1.6
1554,26.37,2.03
1555,25.93,2.58
1556,25.5,3.21
1557,27.06,1.61
1558,26.63,4.04
1559,27.14,2.0
1560,25.69,2.21
1561,28.07,1.65
1562,26.03,0.84
1563,27.59,3.17
1564,26.42,2.99
1565,25.84,1.99
1566,25.68,2.29
1567,27.16,2.74
1568,26.56,1.19
1569,27.03,1.8
1570,53.04,3.06
1571,27.31,1.35
1572,26.37,2.5
1573,26.05,1.29
1574,26.33,2.68
1575,25.69,2.19
1576,26.42,1.17
1577,25.73,3.55
1578,26.07,1.66
1579,26.94,1.61
1580,26.2,2.41
1581,26.33,3.52
1582,25.86,1.48
1583,25.71,2.28
1584,26.34,2.64
1585,25.5,2.94
1586,26.46,2.39
1587,26.43,1.92
1588,25.71,1.6
1589,26.14,2.3
1590,27.4,1.45
1591,26.75,0.69
1592,27.59,2.65
1593,27.9,3.19
1594,27.58,0.86
1595,28.31,1.49
1596,27.26,2.85
1597,27.23,5.07
1598,27.64,2.24
1599,27.11,1.66
1600,26.86,2.07
1601,28.25,3.86
1602,25.74,1.72
1603,27.36,1.62
1604,28.45,1.83
1605,27.82,1.52
1606,27.15,2.34
1607,27.57,4.26
1608,27.73,2.53
1609,27.95,2.01
1610,26.0,1.98
1611,16.91,1.19
1612,27.98,3.17
1613,25.4,2.16
1614,25.18,2.07
1615,26.8,7.98
1616,29.12,2.51
1617,26.42,1.65
1618,26.48,1.88
1619,26.61,3.52
1620,27.16,2.33
1621,27.26,1.25
1622,28.57,3.21
1623,26.2,1.7
1624,27.41,4.71
1625,27.26,3.43
1626,27.49,1.86
1627,27.02,3.72
1628,26.13,2.29
1629,26.15,3.13
1630,26.6,2.7
1631,27.58,1.59
1632,25.87,1.72
1633,25.77,3.36
1634,26.15,1.95
1635,26.38,1.89
1636,27.84,1.52
1637,28.31,2.64
1638,26.07,5.08
1639,26.13,1.45
1640,25.66,2.25
1641,27.09,3.92
1642,27.92,2.16
1643,26.14,2.67
1644,25.8,1.46
1645,26.02,2.64
1646,25.85,2.07
1647,25.92,3.3
1648,27.15,3.58
1649,29.07,6.27
1650,26.78,2.81
1651,26.35,2.54
1652,28.0,2.41
1653,26.56,1.93
1654,25.54,2.55
1655,26.14,1.98
1656,25.93,2.38
1657,26.85,3.77
1658,25.61,1.49
1659,25.88,3.51
1660,25.64,3.77
1661,26.35,2.12
1662,25.66,0.95
1663,27.04,1.75
1664,25.47,3.74
1665,27.73,2.21
1666,25.75,1.49
1667,25.84,1.82
1668,25.71,3.12
1669,26.5,2.77
1670,27.17,2.02
1671,25.68,1.92
1672,26.73,1.9
1673,26.05,1.54
1674,26.11,4.25
1675,26.22,1.96
1676,27.41,3.62
1677,26.64,4.09
1678,26.17,3.32
1679,25.82,1.87
1680,27.0,2.62
1681,27.44,2.2
1682,26.68,1.55
1683,27.44,2.53
1684,26.65,1.39
1685,26.6,3.58
1686,26.01,1.85
1687,25.55,2.41
1688,26.21,2.49
1689,27.35,2.01
1690,26.93,2.81
1691,28.22,1.84
1692,27.02,3.15
1693,27.91,1.3
1694,25.71,2.34
1695,28.08,4.83
1696,25.82,1.49
1697,27.06,1.7
1698,27.44,2.73
1699,26.91,2.39
1700,27.58,2.56
1701,27.91,2.71
1702,27.2,2.87
1703,27.19,3.47
1704,25.93,2.62
1705,26.9,2.02
1706,27.36,2.91
1707,30.04,4.76
1708,28.43,2.11
1709,25.67,1.51
1710,26.34,3.47
1711,28.77,2.12
1712,25.86,0.93
1713,26.13,3.12
1714,25.33,1.8
1715,27.83,2.15
1716,27.47,2.54
1717,26.1,2.4
1718,25.89,2.96
1719,26.49,1.87
1720,26.27,2.73
1721,26.35,2.01
1722,26.99,2.99
1723,26.71,2.85
1724,29.08,1.53
1725,26.69,3.44
1726,28.21,1.8
1727,26.0,3.07
1728,26.61,2.58
1729,27.54,4.64
1730,27.33,2.04
1731,45.3,1.94
1732,27.58,2.21
1733,26.02,1.97
1734,26.13,3.06
1735,26.15,1.17
1736,26.33,1.46
1737,25.95,1.45
1738,26.12,3.25
1739,26.89,4.41
1740,27.47,2.13
1741,25.83,2.08
1742,25.45,2.29
1743,27.74,3.54
1744,26.66,1.54
1745,26.99,2.45
1746,26.73,3.29
1747,25.34,2.72
1748,26.42,2.4
1749,27.8,3.32
1750,27.24,0.75
1751,27.3,2.92
1752,26.04,1.71
1753,26.22,1.07
1754,28.04,2.73
1755,28.23,3.86
1756,28.01,2.11
1757,26.75,3.26
1758,26.24,4.24
1759,27.43,3.77
1760,27.64,4.29
1761,26.4,2.99
1762,26.51,2.29
1763,27.81,1.17
1764,25.72,2.02
1765,16.56,1.59
1766,28.33,5.3
1767,26.93,2.07
1768,26.34,2.34
1769,26.34,2.77
1770,26.91,2.26
1771,27.59,4.38
1772,27.18,1.73
1773,27.92,2.41
1774,27.97,1.65
1775,26.84,1.31
1776,26.91,1.74
1777,26.63,2.19
1778,26.55,1.87
1779,25.58,1.69
1780,26.46,1.27
1781,26.22,2.15
1782,25.83,1.22
1783,26.37,3.02
1784,27.73,2.3
1785,26.66,1.24
1786,28.04,1.97
1787,26.22,1.65
1788,26.1,2.53
1789,27.18,3.8
1790,27.66,1.05
1791,26.1,2.33
1792,26.47,2.09
1793,27.07,2.91
1794,27.51,2.42
1795,26.66,1.65
1796,26.71,1.96
1797,27.49,1.62
1798,25.97,3.42
1799,27.49,2.24
1800,27.6,4.76
1801,26.64,2.17
1802,25.83,1.68
1803,26.63,1.21
1804,26.61,1.08
1805,25.88,1.18
1806,27.18,2.48
1807,25.41,2.73
1808,26.05,1.18
1809,27.28,3.18
1810,26.14,1.83
1811,27.47,2.36
1812,29.34,4.24
1813,26.44,3.19
1814,25.99,2.0
1815,27.28,1.56
1816,25.97,0.94
1817,27.11,1.67
1818,26.1,2.05
1819,26.95,1.5
1820,26.2,2.11
1821,26.29,2.3
1822,27.25,2.03
1823,26.98,1.72
1824,25.58,2.38
1825,27.38,2.66
1826,28.34,1.44
1827,27.72,3.91
1828,27.05,2.14
1829,25.89,2.24
1830,26.9,2.95
1831,26.2,2.44
1832,27.88,3.26
1833,25.83,2.5
1834,27.92,1.74
1835,26.75,2.57
1836,26.6,1.41
1837,26.58,2.32
1838,28.15,2.2
1839,25.59,2.05
1840,26.55,2.11
1841,26.08,1.05
1842,25.89,1.79
1843,26.9,2.31
1844,28.55,2.37
1845,27.95,1.48
1846,27.57,3.69
1847,25.97,1.57
1848,26.36,3.28
1849,25.79,2.64
1850,26.09,1.72
1851,25.9,4.53
1852,25.53,1.38
1853,26.01,3.21
1854,25.43,3.32
1855,27.71,1.7
1856,26.45,3.88
1857,25.41,2.01
1858,27.26,2.5
1859,28.7,2.47
1860,26.97,2.11
1861,25.56,3.08
1862,25.97,3.06
1863,25.75,1.11
1864,26.6,3.75
1865,26.97,1.14
1866,25.99,3.36
1867,26.62,3.49
1868,26.7,1.44
1869,26.95,1.89
1870,26.64,1.43
1871,27.48,2.04
1872,47.05,1.97
1873,29.28,3.04
1874,26.94,3.76
1875,27.53,3.89
1876,26.24,1.78
1877,27.27,2.05
1878,26.66,1.13
1879,26.56,1.61
1880,27.17,3.27
1881,26.29,4.25
1882,26.06,1.36
1883,25.64,1.76
1884,27.1,2.2
1885,27.68,2.49
1886,26.6,1.61
1887,26.63,2.64
1888,26.93,1.84
1889,27.01,2.21
1890,26.01,2.77
1891,27.36,2.23
1892,26.59,1.87
1893,26.22,2.13
1894,26.71,2.15
1895,28.65,1.92
1896,28.35,2.01
1897,26.85,4.22
1898,26.47,2.79
1899,26.11,1.98
1900,26.64,2.94
1901,26.08,1.95
1902,27.2,3.56
1903,25.68,2.58
1904,26.84,2.13
1905,25.74,2.66
1906,25.98,1.19
1907,27.46,1.42
1908,29.12,1.38
1909,26.3,2.36
1910,26.99,4.45
1911,25.81,5.43
1912,26.24,2.87
1913,27.24,2.72
1914,26.77,1.08
1915,25.81,1.79
1916,25.68,1.62
1917,27.33,1.74
1918,25.74,2.08
1919,26.57,1.84
1920,25.38,1.01
1921,27.34,3.0
1922,27.87,1.45
1923,26.95,2.45
1924,26.68,5.1
1925,27.78,1.54
1926,27.41,0.81
1927,26.96,1.98
1928,27.6,3.46
1929,26.67,4.87
1930,28.48,1.36
1931,27.19,2.71
1932,27.89,1.85
1933,26.53,2.13
1934,27.99,6.41
1935,26.01,1.22
1936,26.96,2.46
1937,25.85,2.68
1938,26.06,3.44
1939,27.28,2.31
1940,27.02,2.52
1941,28.05,1.9
1942,26.33,2.48
1943,26.35,1.94
1944,26.79,2.85
1945,27.06,1.92
1946,27.12,2.59
1947,26.74,2.2
1948,26.4,3.49
1949,26.04,2.18
1950,25.9,1.1
1951,28.55,3.69
1952,28.7,1.55
1953,25.52,1.71
1954,25.84,1.75
1955,28.71,3.86
1956,27.49,0.95
1957,26.81,7.81
1958,26.69,3.4
1959,27.61,2.43
1960,27.19,2.18
1961,26.23,2.49
1962,26.95,2.74
1963,26.18,2.88
1964,26.92,2.78
1965,28.19,2.31
1966,26.86,2.06
1967,27.19,2.09
1968,28.44,2.06
1969,26.42,3.5
1970,27.05,2.82
1971,26.75,0.69
1972,26.96,2.89
1973,27.82,2.41
1974,30.65,2.21
1975,26.37,1.91
1976,27.58,3.49
1977,27.27,3.25
1978,26.75,1.63
1979,27.52,2.62
1980,29.71,1.51
1981,26.8,1.28
1982,26.6,1.73
1983,26.36,3.14
1984,28.88,3.26
1985,26.32,2.73
1986,25.62,2.97
1987,26.47,2.74
1988,26.28,1.72
1989,26.15,2.65
1990,26.76,3.07
1991,25.79,3.01
1992,26.02,3.58
1993,27.24,2.95
1994,26.29,2.56
1995,26.59,3.41
1996,26.01,2.2
1997,26.7,1.56
1998,28.4,2.09
1999,26.29,1.65
2000,28.59,1.7
2001,26.0,2.1
2002,26.83,1.62
2003,25.69,1.97
2004,26.9,1.04
2005,26.12,2.42
2006,27.31,2.23
2007,25.78,1.61
2008,26.0,2.9
2009,27.04,3.24
2010,26.87,1.17
2011,27.15,1.64
2012,27.5,1.64
2013,27.08,1.53
2014,27.41,3.1
2015,26.24,2.06
2016,27.5,2.0
2017,26.8,1.0
2018,26.75,2.87
2019,25.98,1.36
2020,26.4,2.28
2021,27.02,2.49
2022,25.7,3.84
2023,26.93,1.32
2024,26.8,0.67
2025,26.47,2.4
2026,27.45,4.57
2027,26.58,3.65
2028,26.58,2.42
2029,25.92,1.83
2030,26.8,3.07
2031,27.78,1.51
2032,27.4,2.69
2033,27.74,2.72
2034,27.25,3.4
2035,26.18,6.71
2036,27.19,2.6
2037,26.35,1.82
2038,50.45,2.2
2039,26.15,1.1
2040,26.27,1.69
2041,26.22,1.89
2042,27.85,1.8
2043,19.24,2.37
2044,26.51,1.6
2045,27.59,3.48
2046,26.04,2.23
2047,25.93,2.22
2048,26.97,1.95
2049,26.89,2.37
2050,26.44,3.1
2051,25.79,1.57
2052,28.19,1.71
2053,28.23,1.97
2054,28.78,1.3
2055,29.56,1.6
2056,26.7,1.84
2057,26.49,3.16
2058,27.86,2.47
2059,26.54,2.4
2060,26.5,3.13
2061,26.77,2.11
2062,28.49,2.6
2063,26.39,2.14
2064,27.65,2.47
2065,26.98,1.76
2066,26.6,0.84
2067,27.16,2.11
2068,26.03,3.93
2069,26.86,3.22
2070,27.23,3.27
2071,27.49,3.65
2072,26.67,2.31
2073,28.79,2.41
2074,26.85,1.74
2075,28.99,1.96
2076,26.15,2.85
2077,26.58,3.6
2078,26.16,2.1
2079,28.02,1.86
2080,27.7,2.23
2081,27.1,2.83
2082,28.17,1.25
2083,27.31,0.89
2084,26.52,1.79
2085,27.78,1.37
2086,25.95,1.82
2087,27.26,2.1
2088,27.48,1.86
2089,29.08,3.98
2090,28.87,2.54
2091,29.23,2.51
2092,26.57,2.85
2093,27.47,1.41
2094,27.35,3.37
2095,28.14,2.16
2096,26.77,2.91
2097,27.1,1.45
2098,26.4,1.2
2099,28.46,3.09
2100,28.34,2.59
2101,27.0,1.55
2102,26.64,1.57
2103,27.8,3.49
2104,26.46,1.38
2105,26.65,4.29
2106,26.96,1.55
2107,26.55,2.87
2108,26.12,1.95
2109,26.25,2.83
2110,27.48,1.79
2111,26.21,2.09
2112,26.95,2.26
2113,27.37,1.49
2114,27.48,2.99
2115,28.11,1.81
2116,28.78,2.03
2117,28.31,1.5
2118,26.27,0.8
2119,26.56,2.06
2120,26.82,5.84
2121,27.03,3.05
2122,26.67,2.21
2123,27.03,2.0
2124,26.57,2.25
2125,25.98,2.77
2126,26.65,1.39
2127,26.17,3.48
2128,26.99,2.96
2129,26.07,2.97
2130,25.87,2.65
2131,26.62,2.24
2132,27.18,2.91
2133,26.01,2.82
2134,25.46,1.93
2135,26.04,1.77
2136,27.02,2.32
2137,27.17,4.14
2138,26.05,1.36
2139,25.99,1.24
2140,25.81,2.38
2141,26.7,2.27
2142,26.29,2.39
2143,27.46,2.45
2144,26.45,2.04
2145,26.73,4.04
2146,26.96,1.17
2147,26.52,1.6
2148,29.81,2.14
2149,26.39,1.15
2150,25.76,2.07
2151,27.36,4.33
2152,25.58,2.24
2153,25.92,2.44
2154,28.08,1.34
2155,26.02,1.74
2156,26.25,1.92
2157,28.94,1.96
2158,25.72,3.72
2159,26.66,2.78
2160,27.32,1.43
2161,26.41,2.46
2162,26.05,2.72
2163,25.58,3.51
2164,26.32,4.19
2165,27.28,1.48
2166,28.81,1.61
2167,25.74,1.35
2168,26.8,2.03
2169,28.24,2.68
2170,26.45,3.3
2171,27.5,2.16
2172,26.68,1.96
2173,27.6,2.36
2174,27.84,1.59
2175,26.31,5.13
2176,26.19,1.17
2177,27.53,2.4
2178,27.08,5.0
2179,26.74,2.23
2180,26.69,2.06
2181,26.15,1.93
2182,26.91,2.07
2183,29.04,3.85
2184,27.4,0.92
2185,26.67,4.11
2186,25.71,1.26
2187,26.79,2.0
2188,27.7,1.87
2189,27.27,2.82
2190,26.52,1.17
2191,27.14,2.68
2192,27.7,5.0
2193,27.87,1.29
2194,27.33,2.4
2195,50.3,1.71
2196,25.5,2.64
2197,26.62,2.24
2198,28.05,1.72
2199,25.79,2.71
2200,25.49,4.58
2201,26.41,2.06
2202,28.0,2.97
2203,26.37,1.33
2204,25.76,1.52
2205,26.8,2.69
2206,27.37,4.03
2207,27.69,2.57
2208,27.13,1.96
2209,26.94,2.22
2210,25.65,1.35
2211,26.34,2.83
2212,26.27,3.17
2213,25.98,1.86
2214,26.64,1.84
2215,27.91,2.48
2216,27.98,1.87
2217,26.02,2.17
2218,26.58,5.15
2219,26.55,2.02
2220,25.56,1.93
2221,27.0,1.72
2222,26.09,3.0
2223,26.32,2.07
2224,26.01,1.72
2225,25.68,3.78
2226,27.85,3.93
2227,25.93,1.75
2228,27.07,1.05
2229,26.52,3.33
2230,25.4,1.69
2231,25.81,3.05
2232,26.22,1.01
2233,25.77,3.18
2234,25.76,1.37
2235,27.39,2.98
2236,26.68,2.24
2237,25.92,1.52
2238,28.81,1.89
2239,25.76,2.93
2240,26.56,2.32
2241,25.66,2.81
2242,28.01,4.91
2243,26.25,1.19
2244,27.33,4.25
2245,26.56,2.32
2246,27.01,1.55
2247,25.89,1.31
2248,27.86,2.06
2249,29.82,3.22
2250,25.91,2.11
2251,26.21,4.07
2252,28.09,1.25
2253,28.24,2.21
2254,26.97,1.35
2255,25.91,2.57
2256,25.58,3.17
2257,25.68,1.88
2258,27.96,0.79
2259,26.38,2.41
2260,27.55,2.65
2261,26.57,2.62
2262,18.26,3.65
2263,27.85,1.45
2264,26.04,2.92
2265,28.22,3.59
2266,26.81,1.09
2267,26.0,2.53
2268,26.7,1.82
2269,28.14,2.15
2270,27.69,2.56
2271,25.82,1.83
2272,26.73,1.7
2273,25.82,2.26
2274,27.83,1.44
2275,27.78,1.44
2276,26.81,2.92
2277,26.57,1.41
2278,27.56,2.91
2279,26.88,2.68
2280,28.19,1.12
2281,26.54,1.7
2282,26.55,3.59
2283,26.2,1.5
2284,25.7,1.85
2285,26.99,2.68
2286,26.92,3.04
2287,25.56,2.01
2288,28.16,1.75
2289,17.32,3.93
2290,27.88,4.46
2291,26.7,3.29
2292,28.18,2.3
2293,27.1,1.61
2294,28.34,1.6
2295,26.76,2.74
2296,25.94,2.63
2297,26.73,3.9
2298,25.99,2.89
2299,27.63,1.22
2300,25.82,3.39
2301,27.62,1.49
2302,27.22,1.91
2303,26.25,2.46
2304,25.93,4.94
2305,26.85,7.72
2306,27.3,2.84
2307,26.16,2.07
2308,26.6,2.76
2309,29.3,3.17
2310,25.93,1.96
2311,28.66,4.56
2312,27.09,2.44
2313,26.05,2.72
2314,26.46,2.9
2315,27.95,2.63
2316,26.4,3.11
2317,25.67,1.74
2318,26.51,1.78
2319,28.14,1.43
2320,28.74,2.65
2321,28.43,3.04
2322,26.58,2.67
2323,28.34,4.35
2324,28.52,2.22
2325,26.78,2.91
2326,26.52,1.44
2327,26.69,1.91
2328,27.23,2.94
2329,26.86,3.13
2330,26.87,1.98
2331,26.28,2.16
2332,26.38,1.21
2333,25.92,1.93
2334,25.93,3.18
2335,28.1,2.8
2336,26.2,2.72
2337,26.11,2.27
2338,26.85,2.23
2339,25.84,1.71
2340,26.07,2.94
2341,25.93,2.63
2342,26.98,2.71
2343,26.98,1.8
2344,25.59,0.94
2345,26.87,3.45
2346,27.15,1.84
2347,25.21,1.58
2348,25.87,2.94
2349,27.19,1.9
2350,25.8,3.4
2351,51.13,2.85
2352,26.04,2.93
2353,28.09,1.29
2354,29.83,3.61
2355,27.74,2.47
2356,30.21,1.92
2357,26.11,2.36
2358,27.74,1.09
2359,31.26,2.62
2360,31.86,1.47
2361,31.83,1.3
2362,30.08,1.21
2363,62.85,3.47
2364,29.56,1.73
2365,26.77,4.11
2366,28.1,1.8
2367,26.28,1.12
2368,25.74,1.42
2369,29.29,3.65
2370,26.33,2.09
2371,26.31,1.79
2372,28.64,2.37
2373,26.97,2.72
2374,29.58,3.48
2375,28.73,3.97
2376,26.2,1.93
2377,27.22,1.31
2378,26.52,1.89
2379,29.13,2.47
2380,26.87,1.51
2381,26.36,1.52
2382,26.93,2.55
2383,27.35,2.18
2384,27.11,2.25
2385,28.49,1.64
2386,28.14,2.03
2387,29.98,1.54
2388,26.95,3.18
2389,26.02,3.37
2390,25.78,1.06
2391,26.48,1.53
2392,25.61,1.22
2393,26.08,1.72
2394,26.73,2.15
2395,27.07,1.25
2396,27.36,1.54
2397,27.13,1.49
2398,27.4,2.42
2399,27.8,2.29
2400,26.41,1.67
2401,25.77,2.39
2402,25.95,1.79
2403,27.11,2.0
2404,27.46,4.35
2405,28.34,3.8
2406,26.13,1.32
2407,25.89,3.1
2408,27.0,3.08
2409,26.51,1.41
2410,26.17,3.09
2411,25.99,4.12
2412,25.85,1.42
2413,27.25,1.54
2414,26.57,3.34
2415,26.23,2.48
2416,28.61,2.77
2417,26.31,2.55
2418,28.15,2.6
2419,31.18,1.31
2420,29.34,3.38
2421,28.01,3.55
2422,25.7,2.03
2423,25.97,2.19
2424,26.69,1.21
2425,28.13,2.73
2426,27.93,2.8
2427,26.33,2.17
2428,27.38,3.49
2429,27.5,1.95
2430,27.34,2.79
2431,26.3,1.48
2432,26.86,2.2
2433,25.74,2.08
2434,26.57,2.44
2435,27.27,1.92
2436,27.91,2.11
2437,27.93,3.1
2438,26.3,1.87
2439,26.15,1.17
2440,25.94,4.48
2441,25.91,3.87
2442,29.25,1.33
2443,26.06,2.93
2444,26.26,1.82
2445,26.59,2.47
2446,27.07,2.5
2447,25.75,2.03
2448,26.35,1.63
2449,28.37,1.69
2450,26.65,1.54
2451,27.72,1.6
2452,27.82,2.17
2453,26.55,1.67
2454,27.56,2.92
2455,28.36,4.03
2456,26.42,1.76
2457,27.17,2.45
2458,27.02,2.72
2459,25.48,2.69
2460,26.37,2.29
2461,25.59,3.0
2462,27.66,2.7
2463,26.33,1.36
2464,28.7,3.15
2465,26.03,3.17
2466,26.9,1.64
2467,28.63,2.26
2468,26.42,2.93
2469,26.61,2.05
2470,26.64,3.42
2471,26.81,5.73
2472,26.05,1.63
2473,26.83,1.28
2474,26.01,2.51
2475,26.99,2.97
2476,25.47,2.03
2477,26.92,3.98
2478,28.09,1.3
2479,26.18,2.94
2480,26.39,1.75
2481,26.9,4.43
2482,25.94,4.94
2483,26.8,1.64
2484,27.35,1.79
2485,26.14,3.14
2486,26.39,1.91
2487,25.9,2.19
2488,28.5,2.25
2489,27.42,1.03
2490,26.59,2.21
2491,27.35,1.69
2492,25.92,1.83
2493,26.67,3.96
2494,26.21,1.35
2495,28.26,3.08
2496,27.61,1.99
2497,26.47,1.99
2498,26.58,3.05
2499,25.82,2.55
2500,26.25,2.8
2501,29.31,3.28
2502,28.34,1.95
2503,27.95,1.74
2504,28.7,1.44
2505,33.18,1.6
2506,29.81,7.24
2507,31.24,3.66
2508,28.21,1.3
2509,27.11,1.31
2510,27.98,2.7
2511,29.05,2.77
2512,28.09,2.77
2513,27.79,2.01
2514,27.8,2.12
2515,27.41,2.54
2516,29.72,2.3
2517,27.34,0.92
2518,27.64,2.03
2519,27.13,1.58
2520,26.04,2.39
2521,26.28,7.35
2522,26.62,2.58
2523,27.45,1.96
2524,27.34,3.22
2525,26.35,2.7
2526,26.66,2.63
2527,28.89,2.84
2528,25.63,5.07
2529,27.71,1.42
2530,28.12,2.69
2531,25.98,1.54
2532,27.74,2.78
2533,28.97,1.54
2534,29.98,1.88
2535,26.34,1.98
2536,26.34,3.29
2537,26.64,3.21
2538,26.01,1.35
2539,27.43,2.27
2540,26.78,1.68
2541,26.48,1.35
2542,26.11,2.04
2543,25.36,1.97
2544,25.92,5.87
2545,25.98,2.65
2546,26.0,1.28
2547,28.7,1.78
2548,26.84,3.35
2549,26.12,5.13
2550,28.45,1.18
2551,26.31,1.05
2552,26.45,4.7
2553,26.61,2.6
2554,28.54,1.57
2555,27.87,2.76
2556,31.61,0.78
2557,26.47,2.23
2558,26.61,2.54
2559,32.12,3.22
2560,26.3,1.48
2561,25.95,2.3
2562,25.78,1.54
2563,26.31,2.46
2564,57.9,1.56
2565,26.33,1.89
2566,27.18,1.49
2567,27.46,2.89
2568,25.68,3.14
2569,27.81,2.03
2570,29.46,2.26
2571,27.57,1.25
2572,26.27,1.97
2573,26.69,2.18
2574,27.46,6.35
2575,28.3,1.43
2576,30.3,4.0
2577,27.78,3.32
2578,26.76,2.49
2579,28.55,4.5
2580,27.45,2.58
2581,28.93,2.6
2582,26.17,2.18
2583,26.94,3.63
2584,25.7,3.45
2585,29.05,1.73
2586,28.19,1.31
2587,25.84,2.05
2588,27.56,1.62
2589,27.88,2.17
2590,27.62,3.65
2591,26.19,1.85
2592,26.35,2.19
2593,28.26,2.28
2594,29.62,3.12
2595,27.14,0.91
2596,26.17,1.75
2597,28.92,2.42
2598,26.19,3.6
2599,27.63,1.83
2600,26.71,1.05
2601,18.17,2.85
2602,30.01,1.73
2603,27.22,1.38
2604,26.84,1.73
2605,27.48,2.07
2606,26.51,1.75
2607,26.52,0.92
2608,26.04,3.19
2609,27.62,3.71
2610,26.11,2.89
2611,26.14,1.41
2612,25.95,2.05
2613,25.99,2.22
2614,26.59,2.83
2615,27.14,2.91
2616,27.18,1.66
2617,26.2,2.3
2618,26.65,2.67
2619,35.58,3.98
2620,32.58,2.95
2621,26.02,3.05
2622,26.62,2.3
2623,31.12,3.91
